sample_name	alpha_lcmsms_richness	alpha_lcmsms_shannon	read_count_shotgun_wolr2pe	alpha_shotgun_richness	alpha_shotgun_shannon	alpha_shotgun_faithspd	read_count_16s_deblur	alpha_16S_richness	alpha_16S_shannon	alpha_16S_faithspd	dna_conc	biomass	extraction_protocol_storage_solution	extraction_protocol	storage_solution	sample_type	sample_type1	sample_type2	sample_type3	sample_type4	unique_sample_id	unique_sample_id_tech_rep	pseudosample_id	sample_name_mantel_solution	sample_name_mantel_protocol	bacteria	bacteria_function	buffer_removal	col	collection_timestamp	compressed_well	description	diet	dna_extracted	elevation	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	extraction_kit	extraction_vendor	genomic_spike_amount_in_ng	genomic_spike_in	genomic_spike_in_copy_number	genomic_spike_in_description	genomic_spike_in_ng_per_ul	genomic_spike_in_replicate	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_mass_index	host_body_product	host_body_site	host_common_name	host_height	host_height_units	host_life_stage	host_scientific_name	host_subject_id	host_taxid	host_weight	host_weight_units	katseq_number_of_cells	latitude	locationcell	longitude	lysis_buffer_volume	metagenomic_spike_in	metagenomic_spike_in_amount_ng_per_ul	metagenomic_spike_in_copy_number	metagenomic_spike_in_replicate	physical_specimen_location	physical_specimen_remaining	plate_id	plate_id_number	plate_biomass	processing_date	qiita_study_id	replicate	rna_conc	round	row	sample_technical_replicate	scientific_name	sex	swab_type	taxon_id	title	vivarium	water
14332.363193276	69	3.5792444217793333	884077	NA	NA	NA	35654	NA	NA	NA	2.95	high	IPA-Matrix	Matrix	IPA	feces	mouse_feces	mouse_feces	mouse_feces	IPA-Matrix_mouse_feces	mouse_feces_mouse4	mouse_feces_mouse4	Plate 3 HBM_mouse_feces_mouse4_isopropanol_Matrix	HBM_mouse_feces_mouse4_6	HBM_mouse_feces_mouse4_6	az52	bsh	dry	12	2022-03-24	P12	mouse_feces	ncd	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	2.1	NA	NA	syndna plasmids	NA	2	USA:CA: San Diego	61	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse4	10090	not provided	not provided	NA	32.5	H12	-117.25	600ul	TRUE	0.02	16100000	2	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	6	NA	1_2	P	6	mouse gut metagenome	male	custom	410661	Matrix_pipeline_validation	actri_375	10 mm iptg
14332.363193575	74	4.182534781899814	2265369	1466	5.184340879764049	207.5010119892221	35984	211	3.9295856129060263	8130.047383346175	3.595	high	EtOH-Matrix	Matrix	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-Matrix_mouse_feces	mouse_feces_mouse4	mouse_feces_mouse4	Plate 3 HBM_mouse_feces_mouse4_etoh_Matrix	HBM_mouse_feces_mouse4_6	HBM_mouse_feces_mouse4_3	az52	bsh	dry	12	2022-03-24	J12	mouse_feces	ncd	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	61	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse4	10090	not provided	not provided	NA	32.5	E12	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	3	NA	1_2	J	3	mouse gut metagenome	male	custom	410661	Matrix_pipeline_validation	actri_375	10 mm iptg
14332.363193577	71	4.820979183854623	2794143	1460	5.0090346622348285	201.219174888593	40127	299	4.925337647713352	10294.30475879776	7.99	high	EtOH-Matrix	Matrix	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-Matrix_mouse_feces	mouse_feces_mouse3	mouse_feces_mouse3	Plate 3 HBM_mouse_feces_mouse3_etoh_Matrix	HBM_mouse_feces_mouse3_6	HBM_mouse_feces_mouse3_3	none	NA	dry	11	2022-03-24	L11	mouse_feces	ncd	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	18	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse3	10090	not provided	not provided	NA	32.5	F11	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	3	NA	1_2	L	3	mouse gut metagenome	female	custom	410661	Matrix_pipeline_validation	actri_375	regular
14332.363193584	44	2.344703345687889	1465182	NA	NA	NA	22377	NA	NA	NA	6.726	high	EtOH-Matrix	Matrix	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-Matrix_mouse_feces	mouse_feces_mouse1	mouse_feces_mouse1	Plate 3 HBM_mouse_feces_mouse1_etoh_Matrix	HBM_mouse_feces_mouse1_5	HBM_mouse_feces_mouse1_2	az51	gfp	dry	9	2022-03-24	N9	mouse_feces	ncd	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	3.38	NA	NA	syndna plasmids	NA	1	USA:CA: San Diego	66	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse1	10090	not provided	not provided	NA	32.5	G9	-117.25	600ul	TRUE	0.04	25900000	1	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	2	NA	1_2	N	2	mouse gut metagenome	male	custom	410661	Matrix_pipeline_validation	actri_375	regular
14332.363193585	72	4.930969078357164	853346	NA	NA	NA	36090	211	5.031650907109807	8644.23774599544	8.714	high	EtOH-Matrix	Matrix	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-Matrix_mouse_feces	mouse_feces_mouse2	mouse_feces_mouse2	Plate 3 HBM_mouse_feces_mouse2_etoh_Matrix	HBM_mouse_feces_mouse2_6	HBM_mouse_feces_mouse2_3	none	NA	dry	10	2022-03-24	N10	mouse_feces	ncd	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	5	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse2	10090	not provided	not provided	NA	32.5	G10	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	3	NA	1_2	N	3	mouse gut metagenome	female	custom	410661	Matrix_pipeline_validation	actri_375	regular
14332.363193593	77	4.307487711388926	1087855	NA	NA	NA	34338	175	3.5270430308654954	6931.999293274822	9.759	high	EtOH-Matrix	Matrix	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-Matrix_mouse_feces	mouse_feces_mouse4	mouse_feces_mouse4	Plate 3 HBM_mouse_feces_mouse4_etoh_Matrix	HBM_mouse_feces_mouse4_5	HBM_mouse_feces_mouse4_2	az52	bsh	dry	12	2022-03-24	H12	mouse_feces	ncd	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	61	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse4	10090	not provided	not provided	NA	32.5	D12	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	2	NA	1_2	H	2	mouse gut metagenome	male	custom	410661	Matrix_pipeline_validation	actri_375	10 mm iptg
14332.363193594	69	3.246451674864118	1261497	NA	NA	NA	35566	186	4.57856137586404	7167.324380955684	17.25	high	EtOH-Matrix	Matrix	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-Matrix_mouse_feces	mouse_feces_mouse1	mouse_feces_mouse1	Plate 3 HBM_mouse_feces_mouse1_etoh_Matrix	HBM_mouse_feces_mouse1_6	HBM_mouse_feces_mouse1_3	az51	gfp	dry	9	2022-03-24	P9	mouse_feces	ncd	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	66	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse1	10090	not provided	not provided	NA	32.5	H9	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	3	NA	1_2	P	3	mouse gut metagenome	male	custom	410661	Matrix_pipeline_validation	actri_375	regular
14332.363193595	60	4.763861245613875	2329444	1368	4.90494975827058	188.3698599601298	39184	221	5.3741669490622455	8961.122404232785	17.853	high	EtOH-Matrix	Matrix	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-Matrix_mouse_feces	mouse_feces_mouse2	mouse_feces_mouse2	Plate 3 HBM_mouse_feces_mouse2_etoh_Matrix	HBM_mouse_feces_mouse2_5	HBM_mouse_feces_mouse2_2	none	NA	dry	10	2022-03-24	L10	mouse_feces	ncd	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	5	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse2	10090	not provided	not provided	NA	32.5	F10	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	2	NA	1_2	L	2	mouse gut metagenome	female	custom	410661	Matrix_pipeline_validation	actri_375	regular
14332.363193596	68	4.644154035352493	2471868	1340	4.401658509806841	187.2807148534019	41321	301	5.352445016639561	10372.2601501688	24.168	high	EtOH-Matrix	Matrix	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-Matrix_mouse_feces	mouse_feces_mouse3	mouse_feces_mouse3	Plate 3 HBM_mouse_feces_mouse3_etoh_Matrix	HBM_mouse_feces_mouse3_5	HBM_mouse_feces_mouse3_2	none	NA	dry	11	2022-03-24	J11	mouse_feces	ncd	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	18	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse3	10090	not provided	not provided	NA	32.5	E11	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	2	NA	1_2	J	2	mouse gut metagenome	female	custom	410661	Matrix_pipeline_validation	actri_375	regular
14332.363193602	76	4.03808215462645	2095675	1314	4.880351360448269	189.5668859705331	29133	182	4.642861871361536	7404.536415003643	14.33	high	EtOH-Matrix	Matrix	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-Matrix_mouse_feces	mouse_feces_mouse1	mouse_feces_mouse1	Plate 3 HBM_mouse_feces_mouse1_etoh_Matrix	HBM_mouse_feces_mouse1_4	HBM_mouse_feces_mouse1_1	az51	gfp	dry	9	2022-03-24	J9	mouse_feces	ncd	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	66	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse1	10090	not provided	not provided	NA	32.5	E9	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	1	NA	1_2	J	1	mouse gut metagenome	male	custom	410661	Matrix_pipeline_validation	actri_375	regular
14332.363193603	71	4.144557534714825	3486410	1405	5.058807228195632	196.7880749391369	27244	219	5.387121053283822	8521.472052820314	8.219	high	EtOH-Matrix	Matrix	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-Matrix_mouse_feces	mouse_feces_mouse2	mouse_feces_mouse2	Plate 3 HBM_mouse_feces_mouse2_etoh_Matrix	HBM_mouse_feces_mouse2_4	HBM_mouse_feces_mouse2_1	none	NA	dry	10	2022-03-24	H10	mouse_feces	ncd	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	5	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse2	10090	not provided	not provided	NA	32.5	D10	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	1	NA	1_2	H	1	mouse gut metagenome	female	custom	410661	Matrix_pipeline_validation	actri_375	regular
14332.363193604	68	4.55863707054736	5063491	1455	4.8998927493961615	195.8175008994233	33889	228	4.214113016620514	9034.322967895558	4.079	high	EtOH-Matrix	Matrix	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-Matrix_mouse_feces	mouse_feces_mouse3	mouse_feces_mouse3	Plate 3 HBM_mouse_feces_mouse3_etoh_Matrix	HBM_mouse_feces_mouse3_4	HBM_mouse_feces_mouse3_1	none	NA	dry	11	2022-03-24	F11	mouse_feces	ncd	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	18	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse3	10090	not provided	not provided	NA	32.5	C11	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	1	NA	1_2	F	1	mouse gut metagenome	female	custom	410661	Matrix_pipeline_validation	actri_375	regular
14332.363193613	75	4.937275493075626	1104535	NA	NA	NA	35440	238	3.8223744579826406	8284.019532589748	7.026	high	EtOH-Matrix	Matrix	EtOH	feces	mouse_feces	mouse_feces	mouse_feces	EtOH-Matrix_mouse_feces	mouse_feces_mouse4	mouse_feces_mouse4	Plate 3 HBM_mouse_feces_mouse4_etoh_Matrix	HBM_mouse_feces_mouse4_4	HBM_mouse_feces_mouse4_1	az52	bsh	dry	12	2022-03-24	D12	mouse_feces	ncd	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	61	weeks	uberon:feces	NA	uberon:feces	uberon:feces	mouse	not provided	not provided	adult	mus musculus	mouse4	10090	not provided	not provided	NA	32.5	B12	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	1	NA	1_2	D	1	mouse gut metagenome	male	custom	410661	Matrix_pipeline_validation	actri_375	10 mm iptg
14332.363197846	78	4.557232673250739	6336207	1454	5.434614860118669	194.1149328754312	30801	164	4.2215211104057895	6988.97076710606	6.719	high	IPA-Matrix	Matrix	IPA	feces	human_feces	human_feces	human_feces	IPA-Matrix_human_feces	human_feces_A	human_feces_A	Plate 3 HBM_human_feces_A_isopropanol_Matrix	HBM_human_feces_A_5	HBM_human_feces_A_5	NA	NA	dry	1	2022-03-23	J1	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	human-gut	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	A	9606	not provided	not provided	NA	32.5	E1	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	5	NA	1_2	J	5	human gut metagenome	female	custom	408170	Matrix_pipeline_validation	NA	NA
14332.363197847	91	4.6946015764661455	5424418	1400	5.453490873666555	187.2396768790983	37660	175	3.998623944379992	7398.565251105852	5.057	high	IPA-Matrix	Matrix	IPA	feces	human_feces	human_feces	human_feces	IPA-Matrix_human_feces	human_feces_A	human_feces_A	Plate 3 HBM_human_feces_A_isopropanol_Matrix	HBM_human_feces_A_6	HBM_human_feces_A_6	NA	NA	dry	1	2022-03-23	L1	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	human-gut	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	A	9606	not provided	not provided	NA	32.5	F1	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	6	NA	1_2	L	6	human gut metagenome	female	custom	408170	Matrix_pipeline_validation	NA	NA
14332.363197866	78	4.238925261993002	4140675	NA	NA	NA	27874	NA	NA	NA	5.376	high	EtOH-Matrix	Matrix	EtOH	feces	human_feces	human_feces	human_feces	EtOH-Matrix_human_feces	human_feces_A	human_feces_A	Plate 3 HBM_human_feces_A_etoh_Matrix	HBM_human_feces_A_5	HBM_human_feces_A_2	NA	NA	dry	1	2022-03-23	D1	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	human-gut	MagMax Microbiome Ultra	ThermoFisher	47	true	5040000	syndna plasmids	0.057	1	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	A	9606	not provided	not provided	NA	32.5	B1	-117.25	600ul	TRUE	0.52	360000000	1	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	2	NA	1_2	D	2	human gut metagenome	female	custom	408170	Matrix_pipeline_validation	NA	NA
14332.363197878	70	4.229734699271254	9023768	1238	5.34048673573895	163.9543279895273	29213	169	3.952390469076928	6868.696049315718	1.434	high	EtOH-Matrix	Matrix	EtOH	feces	human_feces	human_feces	human_feces	EtOH-Matrix_human_feces	human_feces_B	human_feces_B	Plate 3 HBM_human_feces_B_etoh_Matrix	HBM_human_feces_B_4	HBM_human_feces_B_1	NA	NA	dry	3	2022-03-24	L3	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	human-gut	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	B	9606	not provided	not provided	NA	32.5	F3	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	1	NA	1_2	L	1	human gut metagenome	male	custom	408170	Matrix_pipeline_validation	NA	NA
14332.363197879	73	4.474438724046584	5501801	1317	5.0896428994850345	177.2200719181183	32924	130	2.725107210156985	5477.35880490305	4.839	high	EtOH-Matrix	Matrix	EtOH	feces	human_feces	human_feces	human_feces	EtOH-Matrix_human_feces	human_feces_B	human_feces_B	Plate 3 HBM_human_feces_B_etoh_Matrix	HBM_human_feces_B_5	HBM_human_feces_B_2	NA	NA	dry	3	2022-03-24	N3	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	human-gut	MagMax Microbiome Ultra	ThermoFisher	NA	true	8820000	syndna plasmids	0.1	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	B	9606	not provided	not provided	NA	32.5	G3	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	2	NA	1_2	N	2	human gut metagenome	male	custom	408170	Matrix_pipeline_validation	NA	NA
14332.363197880	77	3.7768666443575176	6691860	1318	5.63123376400583	175.0352259204866	31309	147	3.865697727217318	5576.572403657174	6.479	high	IPA-Matrix	Matrix	IPA	feces	human_feces	human_feces	human_feces	IPA-Matrix_human_feces	human_feces_B	human_feces_B	Plate 3 HBM_human_feces_B_isopropanol_Matrix	HBM_human_feces_B_6	HBM_human_feces_B_6	NA	NA	dry	4	2022-03-24	F4	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	human-gut	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	B	9606	not provided	not provided	NA	32.5	C4	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	6	NA	1_2	F	6	human gut metagenome	male	custom	408170	Matrix_pipeline_validation	NA	NA
14332.363197881	74	4.945091078171005	6609862	1282	5.516992043280927	171.9036469405214	30130	141	3.721626485406572	5517.168401763727	6.178	high	IPA-Matrix	Matrix	IPA	feces	human_feces	human_feces	human_feces	IPA-Matrix_human_feces	human_feces_B	human_feces_B	Plate 3 HBM_human_feces_B_isopropanol_Matrix	HBM_human_feces_B_4	HBM_human_feces_B_4	NA	NA	dry	4	2022-03-24	B4	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	human-gut	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	B	9606	not provided	not provided	NA	32.5	A4	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	4	NA	1_2	B	4	human gut metagenome	male	custom	408170	Matrix_pipeline_validation	NA	NA
14332.363197883	71	3.0287056867615085	692376	NA	NA	NA	29795	162	3.887273121081024	7266.951252817129	6.448	high	EtOH-Matrix	Matrix	EtOH	feces	human_feces	human_feces	human_feces	EtOH-Matrix_human_feces	human_feces_A	human_feces_A	Plate 3 HBM_human_feces_A_etoh_Matrix	HBM_human_feces_A_4	HBM_human_feces_A_1	NA	NA	dry	1	2022-03-23	B1	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	human-gut	MagMax Microbiome Ultra	ThermoFisher	NA	true	17600000	syndna plasmids	0.2	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	A	9606	not provided	not provided	NA	32.5	A1	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	1	NA	1_2	B	1	human gut metagenome	female	custom	408170	Matrix_pipeline_validation	NA	NA
14332.363197885	85	4.936545689580268	3264039	1366	5.21677907437838	185.2197068678629	27589	159	3.875661469984416	6994.099447684747	5.481	high	EtOH-Matrix	Matrix	EtOH	feces	human_feces	human_feces	human_feces	EtOH-Matrix_human_feces	human_feces_A	human_feces_A	Plate 3 HBM_human_feces_A_etoh_Matrix	HBM_human_feces_A_6	HBM_human_feces_A_3	NA	NA	dry	1	2022-03-23	F1	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	human-gut	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	A	9606	not provided	not provided	NA	32.5	C1	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	3	NA	1_2	F	3	human gut metagenome	female	custom	408170	Matrix_pipeline_validation	NA	NA
14332.363197888	44	4.019311260302205	5336478	1651	6.161029355637581	227.2367370738792	19078	NA	NA	NA	1.381	high	EtOH-Matrix	Matrix	EtOH	feces	human_feces	human_feces	human_feces	EtOH-Matrix_human_feces	human_feces_D	human_feces_D	Plate 3 HBM_human_feces_D_etoh_Matrix	HBM_human_feces_D_6	HBM_human_feces_D_3	NA	NA	dry	7	2022-03-24	H7	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	human-gut	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	D	9606	not provided	not provided	NA	32.5	D7	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	3	NA	1_2	H	3	human gut metagenome	female	custom	408170	Matrix_pipeline_validation	NA	NA
14332.363197889	60	4.219597926693849	1140218	NA	NA	NA	25515	268	5.745701903519958	9493.212194777005	3.23	high	IPA-Matrix	Matrix	IPA	feces	human_feces	human_feces	human_feces	IPA-Matrix_human_feces	human_feces_D	human_feces_D	Plate 3 HBM_human_feces_D_isopropanol_Matrix	HBM_human_feces_D_4	HBM_human_feces_D_4	NA	NA	dry	7	2022-03-24	J7	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	human-gut	MagMax Microbiome Ultra	ThermoFisher	NA	true	2210000	syndna plasmids	0.03	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	D	9606	not provided	not provided	NA	32.5	E7	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	4	NA	1_2	J	4	human gut metagenome	female	custom	408170	Matrix_pipeline_validation	NA	NA
14332.363197891	73	3.885946611342412	6938956	1441	5.418201642475127	193.2269539096714	29484	173	3.991685373395138	7491.592806336953	5.109	high	IPA-Matrix	Matrix	IPA	feces	human_feces	human_feces	human_feces	IPA-Matrix_human_feces	human_feces_A	human_feces_A	Plate 3 HBM_human_feces_A_isopropanol_Matrix	HBM_human_feces_A_4	HBM_human_feces_A_4	NA	NA	dry	1	2022-03-23	H1	human_feces	NA	TRUE	193	Host-associated	Animal	Animal distal gut	urban biome	human-associated habitat	feces	human-gut	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:feces	NA	uberon:feces	uberon:feces	human	not provided	not provided	adult	homo sapiens	A	9606	not provided	not provided	NA	32.5	D1	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 3 HBM	3	HBM	4/5/22	14332	4	NA	1_2	H	4	human gut metagenome	female	custom	408170	Matrix_pipeline_validation	NA	NA
